freq_Hz,anechoic_dB,inroom_dB,level_corr_dB,post_dsp_dB,room_gain_dB,room_hf_abs_dB,room_tf_dB,harman_target_dB,dsp_correction_dB,dsp_correction_smoothed_dB,woofer_dB,mid_dB,tweeter_dB
20.00,-19.5782,-10.5782,-10.5782,3.0129,9.0000,-0.0000,9.0000,3.3654,13.9436,13.5911,-19.5790,-101.1624,-198.2898
20.07,-19.4925,-10.4925,-10.4925,3.0549,9.0000,-0.0000,9.0000,3.3645,13.8570,13.5474,-19.4933,-101.0404,-198.1681
20.14,-19.4071,-10.4071,-10.4071,3.0941,9.0000,-0.0000,9.0000,3.3636,13.7706,13.5012,-19.4078,-100.9184,-198.0463
20.21,-19.3218,-10.3218,-10.3218,3.1306,9.0000,-0.0000,9.0000,3.3626,13.6844,13.4524,-19.3225,-100.7964,-197.9246
20.28,-19.2368,-10.2368,-10.2368,3.1644,9.0000,-0.0000,9.0000,3.3617,13.5985,13.4012,-19.2375,-100.6744,-197.8029
20.35,-19.1519,-10.1519,-10.1519,3.1955,9.0000,-0.0000,9.0000,3.3608,13.5127,13.3474,-19.1527,-100.5524,-197.6812
20.42,-19.0674,-10.0674,-10.0674,3.2238,9.0000,-0.0000,9.0000,3.3598,13.4272,13.2912,-19.0681,-100.4304,-197.5595
20.50,-18.9830,-9.9830,-9.9830,3.2495,9.0000,-0.0000,9.0000,3.3589,13.3419,13.2325,-18.9837,-100.3084,-197.4378
20.57,-18.8988,-9.8988,-9.8988,3.2724,9.0000,-0.0000,9.0000,3.3579,13.2568,13.1713,-18.8996,-100.1864,-197.3161
20.64,-18.8149,-9.8149,-9.8149,3.2927,9.0000,-0.0000,9.0000,3.3570,13.1719,13.1076,-18.8157,-100.0644,-197.1943
20.71,-18.7312,-9.7312,-9.7312,3.3103,9.0000,-0.0000,9.0000,3.3560,13.0872,13.0415,-18.7320,-99.9424,-197.0726
20.79,-18.6477,-9.6477,-9.6477,3.3252,9.0000,-0.0000,9.0000,3.3550,13.0028,12.9729,-18.6485,-99.8204,-196.9509
20.86,-18.5645,-9.5645,-9.5645,3.3374,9.0000,-0.0000,9.0000,3.3541,12.9186,12.9019,-18.5653,-99.6984,-196.8292
20.93,-18.4815,-9.4815,-9.4815,3.3470,9.0000,-0.0000,9.0000,3.3531,12.8345,12.8285,-18.4822,-99.5764,-196.7075
21.01,-18.3986,-9.3986,-9.3986,3.3539,9.0000,-0.0000,9.0000,3.3521,12.7507,12.7526,-18.3994,-99.4544,-196.5858
21.08,-18.3161,-9.3161,-9.3161,3.3582,9.0000,-0.0000,9.0000,3.3511,12.6672,12.6742,-18.3168,-99.3323,-196.4640
21.15,-18.2337,-9.2337,-9.2337,3.3598,9.0000,-0.0000,9.0000,3.3501,12.5838,12.5935,-18.2345,-99.2103,-196.3423
21.23,-18.1515,-9.1515,-9.1515,3.3588,9.0000,-0.0000,9.0000,3.3491,12.5006,12.5103,-18.1523,-99.0439,-196.2206
21.30,-18.0696,-9.0696,-9.0696,3.3577,9.0000,-0.0000,9.0000,3.3481,12.4177,12.4273,-18.0704,-98.8332,-196.0989
21.38,-17.9879,-8.9879,-8.9879,3.3567,9.0000,-0.0000,9.0000,3.3471,12.3349,12.3446,-17.9887,-98.6222,-195.9772
21.45,-17.9064,-8.9064,-8.9064,3.3557,9.0000,-0.0000,9.0000,3.3460,12.2524,12.2621,-17.9072,-98.4108,-195.8555
21.53,-17.8251,-8.8251,-8.8251,3.3546,9.0000,-0.0000,9.0000,3.3450,12.1701,12.1797,-17.8259,-98.1992,-195.7338
21.60,-17.7441,-8.7441,-8.7441,3.3536,9.0000,-0.0000,9.0000,3.3439,12.0880,12.0976,-17.7449,-97.9872,-195.6120
21.68,-17.6632,-8.6632,-8.6632,3.3525,9.0000,-0.0000,9.0000,3.3429,12.0061,12.0157,-17.6641,-97.7749,-195.4903
21.75,-17.5826,-8.5826,-8.5826,3.3515,9.0000,-0.0000,9.0000,3.3418,11.9244,11.9341,-17.5835,-97.5623,-195.3686
21.83,-17.5022,-8.5022,-8.5022,3.3504,9.0000,-0.0000,9.0000,3.3408,11.8430,11.8526,-17.5031,-97.3494,-195.2469
21.91,-17.4220,-8.4220,-8.4220,3.3493,9.0000,-0.0000,9.0000,3.3397,11.7617,11.7713,-17.4229,-97.1362,-195.1252
21.98,-17.3421,-8.3421,-8.3421,3.3482,9.0000,-0.0000,9.0000,3.3386,11.6807,11.6903,-17.3430,-96.9226,-195.0035
22.06,-17.2623,-8.2623,-8.2623,3.3471,9.0000,-0.0000,9.0000,3.3376,11.5999,11.6095,-17.2632,-96.7087,-194.8817
22.14,-17.1828,-8.1828,-8.1828,3.3460,9.0000,-0.0000,9.0000,3.3365,11.5193,11.5288,-17.1837,-96.4945,-194.7600
22.22,-17.1035,-8.1035,-8.1035,3.3449,9.0000,-0.0000,9.0000,3.3354,11.4389,11.4484,-17.1044,-96.2799,-194.6383
22.29,-17.0244,-8.0244,-8.0244,3.3438,9.0000,-0.0000,9.0000,3.3343,11.3587,11.3682,-17.0254,-96.0651,-194.5166
22.37,-16.9455,-7.9455,-7.9455,3.3427,9.0000,-0.0000,9.0000,3.3332,11.2787,11.2882,-16.9465,-95.8499,-194.3949
22.45,-16.8669,-7.8669,-7.8669,3.3416,9.0000,-0.0000,9.0000,3.3320,11.1989,11.2085,-16.8679,-95.6345,-194.2732
22.53,-16.7884,-7.7884,-7.7884,3.3404,9.0000,-0.0000,9.0000,3.3309,11.1194,11.1289,-16.7895,-95.4295,-194.1514
22.61,-16.7102,-7.7102,-7.7102,3.3393,9.0000,-0.0000,9.0000,3.3298,11.0400,11.0495,-16.7113,-95.2242,-194.0297
22.69,-16.6322,-7.6322,-7.6322,3.3382,9.0000,-0.0000,9.0000,3.3287,10.9609,10.9704,-16.6333,-95.0186,-193.9080
22.77,-16.5544,-7.5544,-7.5544,3.3370,9.0000,-0.0000,9.0000,3.3275,10.8820,10.8914,-16.5555,-94.8127,-193.7863
22.85,-16.4769,-7.4769,-7.4769,3.3358,9.0000,-0.0000,9.0000,3.3264,10.8032,10.8127,-16.4780,-94.6066,-193.6646
22.93,-16.3995,-7.3995,-7.3995,3.3347,9.0000,-0.0000,9.0000,3.3252,10.7247,10.7342,-16.4006,-94.4001,-193.5429
23.01,-16.3224,-7.3224,-7.3224,3.3335,9.0000,-0.0000,9.0000,3.3240,10.6464,10.6559,-16.3235,-94.1933,-193.4212
23.09,-16.2455,-7.2455,-7.2455,3.3323,9.0000,-0.0000,9.0000,3.3229,10.5683,10.5778,-16.2466,-93.9863,-193.2994
23.17,-16.1688,-7.1688,-7.1688,3.3311,9.0000,-0.0000,9.0000,3.3217,10.4904,10.4999,-16.1699,-93.7789,-193.1777
23.25,-16.0923,-7.0923,-7.0923,3.3299,9.0000,-0.0000,9.0000,3.3205,10.4128,10.4222,-16.0934,-93.5712,-193.0560
23.33,-16.0160,-7.0160,-7.0160,3.3287,9.0000,-0.0000,9.0000,3.3193,10.3353,10.3447,-16.0172,-93.3632,-192.9343
23.42,-15.9400,-6.9400,-6.9400,3.3275,9.0000,-0.0000,9.0000,3.3181,10.2580,10.2675,-15.9411,-93.1549,-192.8126
23.50,-15.8641,-6.8641,-6.8641,3.3263,9.0000,-0.0000,9.0000,3.3169,10.1810,10.1904,-15.8653,-92.9464,-192.6909
23.58,-15.7885,-6.7885,-6.7885,3.3251,9.0000,-0.0000,9.0000,3.3156,10.1041,10.1136,-15.7897,-92.7375,-192.5691
23.66,-15.7131,-6.7131,-6.7131,3.3238,9.0000,-0.0000,9.0000,3.3144,10.0275,10.0369,-15.7143,-92.5283,-192.4474
23.75,-15.6379,-6.6379,-6.6379,3.3226,9.0000,-0.0000,9.0000,3.3132,9.9511,9.9605,-15.6391,-92.3188,-192.3257
23.83,-15.5629,-6.5629,-6.5629,3.3214,9.0000,-0.0000,9.0000,3.3119,9.8748,9.8842,-15.5642,-92.1328,-192.2040
23.91,-15.4881,-6.4881,-6.4881,3.3201,9.0000,-0.0000,9.0000,3.3107,9.7988,9.8082,-15.4894,-91.9636,-192.0823
24.00,-15.4136,-6.4136,-6.4136,3.3188,9.0000,-0.0000,9.0000,3.3094,9.7230,9.7324,-15.4149,-91.7942,-191.9606
24.08,-15.3393,-6.3393,-6.3393,3.3176,9.0000,-0.0000,9.0000,3.3082,9.6474,9.6568,-15.3406,-91.6247,-191.8388
24.17,-15.2651,-6.2651,-6.2651,3.3163,9.0000,-0.0000,9.0000,3.3069,9.5720,9.5814,-15.2665,-91.4550,-191.7171
24.25,-15.1912,-6.1912,-6.1912,3.3150,9.0000,-0.0000,9.0000,3.3056,9.4968,9.5062,-15.1926,-91.2851,-191.5954
24.34,-15.1175,-6.1175,-6.1175,3.3137,9.0000,-0.0000,9.0000,3.3043,9.4219,9.4312,-15.1189,-91.1150,-191.4737
24.42,-15.0441,-6.0441,-6.0441,3.3124,9.0000,-0.0000,9.0000,3.3030,9.3471,9.3565,-15.0455,-90.9448,-191.3520
24.51,-14.9708,-5.9708,-5.9708,3.3111,9.0000,-0.0000,9.0000,3.3017,9.2725,9.2819,-14.9722,-90.7744,-191.2303
24.59,-14.8978,-5.8978,-5.8978,3.3098,9.0000,-0.0000,9.0000,3.3004,9.1982,9.2075,-14.8992,-90.6038,-191.1085
24.68,-14.8249,-5.8249,-5.8249,3.3085,9.0000,-0.0000,9.0000,3.2991,9.1240,9.1334,-14.8264,-90.4331,-190.9868
24.77,-14.7523,-5.7523,-5.7523,3.3071,9.0000,-0.0000,9.0000,3.2977,9.0501,9.0594,-14.7538,-90.2621,-190.8651
24.85,-14.6799,-5.6799,-5.6799,3.3058,9.0000,-0.0000,9.0000,3.2964,8.9763,8.9857,-14.6814,-90.0910,-190.7434
24.94,-14.6077,-5.6077,-5.6077,3.3045,9.0000,-0.0000,9.0000,3.2951,8.9028,8.9122,-14.6092,-89.9198,-190.6217
25.03,-14.5357,-5.5357,-5.5357,3.3031,9.0000,-0.0000,9.0000,3.2937,8.8295,8.8389,-14.5373,-89.7483,-190.5000
25.11,-14.4640,-5.4640,-5.4640,3.3018,9.0000,-0.0000,9.0000,3.2923,8.7563,8.7657,-14.4655,-89.5767,-190.3783
25.20,-14.3924,-5.3924,-5.3924,3.3004,9.0000,-0.0000,9.0000,3.2910,8.6834,8.6928,-14.3940,-89.4073,-190.2565
25.29,-14.3211,-5.3211,-5.3211,3.2990,9.0000,-0.0000,9.0000,3.2896,8.6107,8.6201,-14.3227,-89.3146,-190.1348
25.38,-14.2500,-5.2500,-5.2500,3.2976,9.0000,-0.0000,9.0000,3.2882,8.5382,8.5477,-14.2516,-89.2221,-190.0131
25.47,-14.1792,-5.1792,-5.1792,3.2962,9.0000,-0.0000,9.0000,3.2868,8.4659,8.4754,-14.1807,-89.1296,-189.8914
25.56,-14.1085,-5.1085,-5.1085,3.2948,9.0000,-0.0000,9.0000,3.2854,8.3939,8.4033,-14.1100,-89.0372,-189.7697
25.65,-14.0380,-5.0380,-5.0380,3.2934,9.0000,-0.0000,9.0000,3.2840,8.3220,8.3314,-14.0396,-88.9450,-189.6480
25.74,-13.9678,-4.9678,-4.9678,3.2920,9.0000,-0.0000,9.0000,3.2825,8.2503,8.2598,-13.9694,-88.8528,-189.5262
25.83,-13.8978,-4.8978,-4.8978,3.2906,9.0000,-0.0000,9.0000,3.2811,8.1789,8.1883,-13.8993,-88.7608,-189.4045
25.92,-13.8280,-4.8280,-4.8280,3.2891,9.0000,-0.0000,9.0000,3.2797,8.1076,8.1171,-13.8295,-88.6688,-189.2828
26.01,-13.7584,-4.7584,-4.7584,3.2877,9.0000,-0.0000,9.0000,3.2782,8.0366,8.0461,-13.7600,-88.5770,-189.1611
26.10,-13.6890,-4.6890,-4.6890,3.2862,9.0000,-0.0000,9.0000,3.2768,7.9658,7.9752,-13.6906,-88.4852,-189.0394
26.19,-13.6199,-4.6199,-4.6199,3.2848,9.0000,-0.0000,9.0000,3.2753,7.8952,7.9046,-13.6214,-88.3936,-188.9177
26.28,-13.5509,-4.5509,-4.5509,3.2833,9.0000,-0.0000,9.0000,3.2738,7.8247,7.8342,-13.5525,-88.3020,-188.7959
26.38,-13.4822,-4.4822,-4.4822,3.2818,9.0000,-0.0000,9.0000,3.2723,7.7545,7.7640,-13.4838,-88.2106,-188.6742
26.47,-13.4137,-4.4137,-4.4137,3.2803,9.0000,-0.0000,9.0000,3.2708,7.6845,7.6940,-13.4153,-88.1193,-188.5525
26.56,-13.3454,-4.3454,-4.3454,3.2788,9.0000,-0.0000,9.0000,3.2693,7.6148,7.6243,-13.3470,-88.0281,-188.4308
26.66,-13.2774,-4.2774,-4.2774,3.2774,9.0000,-0.0000,9.0000,3.2678,7.5452,7.5547,-13.2790,-87.9369,-188.3091
26.75,-13.2095,-4.2095,-4.2095,3.2758,9.0000,-0.0000,9.0000,3.2663,7.4758,7.4854,-13.2111,-87.8544,-188.1874
26.84,-13.1419,-4.1419,-4.1419,3.2743,9.0000,-0.0000,9.0000,3.2648,7.4067,7.4162,-13.1435,-87.7798,-188.0656
26.94,-13.0745,-4.0745,-4.0745,3.2728,9.0000,-0.0000,9.0000,3.2632,7.3377,7.3473,-13.0761,-87.7053,-187.9439
27.03,-13.0073,-4.0073,-4.0073,3.2713,9.0000,-0.0000,9.0000,3.2617,7.2690,7.2786,-13.0089,-87.6309,-187.8222
27.13,-12.9404,-3.9404,-3.9404,3.2697,9.0000,-0.0000,9.0000,3.2601,7.2005,7.2101,-12.9420,-87.5567,-187.7005
27.22,-12.8736,-3.8736,-3.8736,3.2682,9.0000,-0.0000,9.0000,3.2585,7.1321,7.1418,-12.8752,-87.4827,-187.5788
27.32,-12.8071,-3.8071,-3.8071,3.2666,9.0000,-0.0000,9.0000,3.2570,7.0640,7.0737,-12.8087,-87.4089,-187.4571
27.41,-12.7408,-3.7408,-3.7408,3.2650,9.0000,-0.0000,9.0000,3.2554,6.9962,7.0058,-12.7424,-87.3352,-187.3353
27.51,-12.6747,-3.6747,-3.6747,3.2634,9.0000,-0.0000,9.0000,3.2538,6.9285,6.9382,-12.6763,-87.2617,-187.2136
27.61,-12.6089,-3.6089,-3.6089,3.2618,9.0000,-0.0000,9.0000,3.2522,6.8610,6.8707,-12.6105,-87.1884,-187.0919
27.70,-12.5433,-3.5433,-3.5433,3.2602,9.0000,-0.0000,9.0000,3.2505,6.7938,6.8035,-12.5449,-87.1152,-186.9702
27.80,-12.4779,-3.4779,-3.4779,3.2586,9.0000,-0.0000,9.0000,3.2489,6.7268,6.7365,-12.4795,-87.0422,-186.8485
27.90,-12.4127,-3.4127,-3.4127,3.2570,9.0000,-0.0000,9.0000,3.2473,6.6599,6.6697,-12.4143,-86.9693,-186.7268
28.00,-12.3477,-3.3477,-3.3477,3.2554,9.0000,-0.0000,9.0000,3.2456,6.5933,6.6031,-12.3494,-86.8967,-186.6051
28.09,-12.2830,-3.2830,-3.2830,3.2537,9.0000,-0.0000,9.0000,3.2440,6.5270,6.5367,-12.2846,-86.8242,-186.4833
28.19,-12.2185,-3.2185,-3.2185,3.2521,9.0000,-0.0000,9.0000,3.2423,6.4608,6.4706,-12.2201,-86.7519,-186.3616
28.29,-12.1542,-3.1542,-3.1542,3.2504,9.0000,-0.0000,9.0000,3.2406,6.3948,6.4046,-12.1559,-86.6658,-186.2399
28.39,-12.0902,-3.0902,-3.0902,3.2488,9.0000,-0.0000,9.0000,3.2389,6.3291,6.3389,-12.0918,-86.4731,-186.1182
28.49,-12.0263,-3.0263,-3.0263,3.2471,9.0000,-0.0000,9.0000,3.2372,6.2636,6.2734,-12.0280,-86.2801,-185.9965
28.59,-11.9627,-2.9627,-2.9627,3.2454,9.0000,-0.0000,9.0000,3.2355,6.1982,6.2081,-11.9644,-86.0868,-185.8748
28.69,-11.8993,-2.8993,-2.8993,3.2438,9.0000,-0.0000,9.0000,3.2338,6.1331,6.1431,-11.9011,-85.8933,-185.7530
28.79,-11.8362,-2.8362,-2.8362,3.2421,9.0000,-0.0000,9.0000,3.2321,6.0683,6.0783,-11.8380,-85.6996,-185.6313
28.89,-11.7733,-2.7733,-2.7733,3.2404,9.0000,-0.0000,9.0000,3.2303,6.0036,6.0136,-11.7751,-85.5055,-185.5096
28.99,-11.7106,-2.7106,-2.7106,3.2386,9.0000,-0.0000,9.0000,3.2286,5.9392,5.9492,-11.7124,-85.3113,-185.3879
29.10,-11.6481,-2.6481,-2.6481,3.2369,9.0000,-0.0000,9.0000,3.2268,5.8750,5.8851,-11.6500,-85.1167,-185.2662
29.20,-11.5859,-2.5859,-2.5859,3.2352,9.0000,-0.0000,9.0000,3.2251,5.8110,5.8211,-11.5878,-84.9220,-185.1445
29.30,-11.5239,-2.5239,-2.5239,3.2335,9.0000,-0.0000,9.0000,3.2233,5.7472,5.7574,-11.5258,-84.7269,-185.0227
29.40,-11.4622,-2.4622,-2.4622,3.2317,9.0000,-0.0000,9.0000,3.2215,5.6837,5.6939,-11.4641,-84.5316,-184.9010
29.51,-11.4007,-2.4007,-2.4007,3.2299,9.0000,-0.0000,9.0000,3.2197,5.6204,5.6306,-11.4026,-84.3360,-184.7793
29.61,-11.3394,-2.3394,-2.3394,3.2282,9.0000,-0.0000,9.0000,3.2179,5.5573,5.5676,-11.3414,-84.1402,-184.6576
29.71,-11.2784,-2.2784,-2.2784,3.2264,9.0000,-0.0000,9.0000,3.2161,5.4944,5.5047,-11.2804,-83.9441,-184.5359
29.82,-11.2176,-2.2176,-2.2176,3.2246,9.0000,-0.0000,9.0000,3.2142,5.4318,5.4421,-11.2196,-83.7478,-184.4142
29.92,-11.1570,-2.1570,-2.1570,3.2228,9.0000,-0.0000,9.0000,3.2124,5.3694,5.3798,-11.1591,-83.5512,-184.2924
30.03,-11.0967,-2.0967,-2.0967,3.2209,9.0000,-0.0000,9.0000,3.2105,5.3072,5.3176,-11.0988,-83.3434,-184.1707
30.13,-11.0366,-2.0366,-2.0366,3.2191,9.0000,-0.0000,9.0000,3.2087,5.2452,5.2557,-11.0387,-83.1264,-184.0490
30.24,-10.9767,-1.9767,-1.9767,3.2173,9.0000,-0.0000,9.0000,3.2068,5.1835,5.1940,-10.9789,-82.9090,-183.9273
30.34,-10.9171,-1.9171,-1.9171,3.2154,9.0000,-0.0000,9.0000,3.2049,5.1220,5.1326,-10.9194,-82.6913,-183.8056
30.45,-10.8578,-1.8578,-1.8578,3.2136,9.0000,-0.0000,9.0000,3.2030,5.0608,5.0714,-10.8601,-82.4732,-183.6839
30.56,-10.7987,-1.7987,-1.7987,3.2117,9.0000,-0.0000,9.0000,3.2011,4.9998,5.0104,-10.8010,-82.2548,-183.5621
30.67,-10.7398,-1.7398,-1.7398,3.2098,9.0000,-0.0000,9.0000,3.1992,4.9390,4.9497,-10.7422,-82.0361,-183.4404
30.77,-10.6812,-1.6812,-1.6812,3.2080,9.0000,-0.0000,9.0000,3.1972,4.8784,4.8892,-10.6836,-81.8170,-183.3187
30.88,-10.6228,-1.6228,-1.6228,3.2061,9.0000,-0.0000,9.0000,3.1953,4.8181,4.8289,-10.6253,-81.5976,-183.1970
30.99,-10.5647,-1.5647,-1.5647,3.2041,9.0000,-0.0000,9.0000,3.1933,4.7580,4.7689,-10.5672,-81.3778,-183.0753
31.10,-10.5068,-1.5068,-1.5068,3.2022,9.0000,-0.0000,9.0000,3.1914,4.6982,4.7091,-10.5094,-81.1577,-182.9536
31.21,-10.4492,-1.4492,-1.4492,3.2003,9.0000,-0.0000,9.0000,3.1894,4.6386,4.6495,-10.4518,-80.9373,-182.8318
31.32,-10.3918,-1.3918,-1.3918,3.1983,9.0000,-0.0000,9.0000,3.1874,4.5792,4.5902,-10.3945,-80.7164,-182.7101
31.43,-10.3347,-1.3347,-1.3347,3.1964,9.0000,-0.0000,9.0000,3.1854,4.5201,4.5311,-10.3374,-80.4953,-182.5884
31.54,-10.2779,-1.2779,-1.2779,3.1944,9.0000,-0.0000,9.0000,3.1834,4.4612,4.4723,-10.2806,-80.2738,-182.4667
31.65,-10.2213,-1.2213,-1.2213,3.1925,9.0000,-0.0000,9.0000,3.1814,4.4026,4.4137,-10.2241,-80.0519,-182.3450
31.76,-10.1649,-1.1649,-1.1649,3.1905,9.0000,-0.0000,9.0000,3.1793,4.3442,4.3554,-10.1678,-79.8306,-182.2233
31.87,-10.1088,-1.1088,-1.1088,3.1885,9.0000,-0.0000,9.0000,3.1773,4.2861,4.2973,-10.1117,-79.6198,-182.1015
31.98,-10.0530,-1.0530,-1.0530,3.1864,9.0000,-0.0000,9.0000,3.1752,4.2282,4.2394,-10.0559,-79.4086,-181.9798
32.09,-9.9974,-0.9974,-0.9974,3.1844,9.0000,-0.0000,9.0000,3.1732,4.1706,4.1818,-10.0004,-79.1971,-181.8581
32.21,-9.9421,-0.9421,-0.9421,3.1824,9.0000,-0.0000,9.0000,3.1711,4.1132,4.1245,-9.9452,-78.9853,-181.7364
32.32,-9.8870,-0.8870,-0.8870,3.1803,9.0000,-0.0000,9.0000,3.1690,4.0560,4.0674,-9.8902,-78.7732,-181.6147
32.43,-9.8322,-0.8322,-0.8322,3.1783,9.0000,-0.0000,9.0000,3.1669,3.9991,4.0105,-9.8354,-78.5608,-181.4930
32.55,-9.7777,-0.7777,-0.7777,3.1762,9.0000,-0.0000,9.0000,3.1648,3.9425,3.9539,-9.7809,-78.3480,-181.3713
32.66,-9.7234,-0.7234,-0.7234,3.1741,9.0000,-0.0000,9.0000,3.1626,3.8861,3.8976,-9.7267,-78.1350,-181.2495
32.78,-9.6694,-0.6694,-0.6694,3.1721,9.0000,-0.0000,9.0000,3.1605,3.8299,3.8415,-9.6728,-77.9216,-181.1278
32.89,-9.6157,-0.6157,-0.6157,3.1700,9.0000,-0.0000,9.0000,3.1583,3.7740,3.7857,-9.6191,-77.7079,-181.0061
33.01,-9.5622,-0.5622,-0.5622,3.1678,9.0000,-0.0000,9.0000,3.1562,3.7184,3.7301,-9.5657,-77.4938,-180.8844
33.12,-9.5091,-0.5091,-0.5091,3.1657,9.0000,-0.0000,9.0000,3.1540,3.6630,3.6748,-9.5126,-77.2794,-180.7627
33.24,-9.4561,-0.4561,-0.4561,3.1636,9.0000,-0.0000,9.0000,3.1518,3.6079,3.6197,-9.4597,-77.0647,-180.6410
33.36,-9.4035,-0.4035,-0.4035,3.1614,9.0000,-0.0000,9.0000,3.1496,3.5531,3.5649,-9.4072,-76.8497,-180.5192
33.47,-9.3511,-0.3511,-0.3511,3.1593,9.0000,-0.0000,9.0000,3.1474,3.4985,3.5104,-9.3548,-76.6344,-180.3975
33.59,-9.2990,-0.2990,-0.2990,3.1571,9.0000,-0.0000,9.0000,3.1451,3.4441,3.4561,-9.3028,-76.4187,-180.2758
33.71,-9.2472,-0.2472,-0.2472,3.1549,9.0000,-0.0000,9.0000,3.1429,3.3901,3.4021,-9.2510,-76.2427,-180.1541
33.83,-9.1956,-0.1956,-0.1956,3.1527,9.0000,-0.0000,9.0000,3.1407,3.3363,3.3483,-9.1995,-76.0966,-180.0324
33.94,-9.1444,-0.1444,-0.1444,3.1505,9.0000,-0.0000,9.0000,3.1384,3.2828,3.2949,-9.1483,-75.9504,-179.9107
34.06,-9.0934,-0.0934,-0.0934,3.1482,9.0000,-0.0000,9.0000,3.1361,3.2295,3.2416,-9.0974,-75.8041,-179.7889
34.18,-9.0427,-0.0427,-0.0427,3.1460,9.0000,-0.0000,9.0000,3.1338,3.1765,3.1887,-9.0468,-75.6577,-179.6672
34.30,-8.9923,0.0077,0.0077,3.1437,9.0000,-0.0000,9.0000,3.1315,3.1238,3.1360,-8.9964,-75.5112,-179.5455
34.42,-8.9421,0.0579,0.0579,3.1414,9.0000,-0.0000,9.0000,3.1292,3.0713,3.0836,-8.9463,-75.3646,-179.4238
34.54,-8.8923,0.1077,0.1077,3.1391,9.0000,-0.0000,9.0000,3.1269,3.0192,3.0314,-8.8965,-75.2180,-179.3021
34.67,-8.8427,0.1573,0.1573,3.1368,9.0000,-0.0000,9.0000,3.1245,2.9672,2.9795,-8.8470,-75.0712,-179.1804
34.79,-8.7934,0.2066,0.2066,3.1345,9.0000,-0.0000,9.0000,3.1222,2.9156,2.9279,-8.7977,-74.9244,-179.0586
34.91,-8.7444,0.2556,0.2556,3.1322,9.0000,-0.0000,9.0000,3.1198,2.8642,2.8766,-8.7488,-74.7775,-178.9369
35.03,-8.6957,0.3043,0.3043,3.1298,9.0000,-0.0000,9.0000,3.1174,2.8131,2.8255,-8.7001,-74.6304,-178.8152
35.15,-8.6473,0.3527,0.3527,3.1274,9.0000,-0.0000,9.0000,3.1150,2.7623,2.7747,-8.6517,-74.4833,-178.6935
35.28,-8.5991,0.4009,0.4009,3.1251,9.0000,-0.0000,9.0000,3.1126,2.7118,2.7242,-8.6036,-74.3361,-178.5718
35.40,-8.5513,0.4487,0.4487,3.1227,9.0000,-0.0000,9.0000,3.1102,2.6615,2.6739,-8.5558,-74.1888,-178.4501
35.53,-8.5037,0.4963,0.4963,3.1203,9.0000,-0.0000,9.0000,3.1078,2.6115,2.6240,-8.5083,-74.0414,-178.3283
35.65,-8.4564,0.5436,0.5436,3.1178,9.0000,-0.0000,9.0000,3.1053,2.5618,2.5743,-8.4611,-73.8920,-178.2066
35.78,-8.4094,0.5906,0.5906,3.1154,9.0000,-0.0000,9.0000,3.1029,2.5123,2.5249,-8.4142,-73.7220,-178.0849
35.90,-8.3627,0.6373,0.6373,3.1130,9.0000,-0.0000,9.0000,3.1004,2.4631,2.4757,-8.3675,-73.5518,-177.9632
36.03,-8.3163,0.6837,0.6837,3.1105,9.0000,-0.0000,9.0000,3.0979,2.4142,2.4269,-8.3212,-73.3815,-177.8415
36.15,-8.2702,0.7298,0.7298,3.1081,9.0000,-0.0000,9.0000,3.0954,2.3656,2.3783,-8.2751,-73.2110,-177.7198
36.28,-8.2244,0.7756,0.7756,3.1056,9.0000,-0.0000,9.0000,3.0929,2.3173,2.3300,-8.2294,-73.0403,-177.5980
36.41,-8.1789,0.8211,0.8211,3.1031,9.0000,-0.0000,9.0000,3.0904,2.2692,2.2820,-8.1839,-72.8694,-177.4763
36.54,-8.1336,0.8664,0.8664,3.1006,9.0000,-0.0000,9.0000,3.0878,2.2214,2.2342,-8.1388,-72.6984,-177.3546
36.66,-8.0887,0.9113,0.9113,3.0981,9.0000,-0.0000,9.0000,3.0853,2.1739,2.1867,-8.0939,-72.5272,-177.2329
36.79,-8.0440,0.9560,0.9560,3.0955,9.0000,-0.0000,9.0000,3.0827,2.1267,2.1396,-8.0493,-72.3558,-177.1112
36.92,-7.9997,1.0003,1.0003,3.0930,9.0000,-0.0000,9.0000,3.0801,2.0798,2.0927,-8.0051,-72.1842,-176.9895
37.05,-7.9557,1.0443,1.0443,3.0904,9.0000,-0.0000,9.0000,3.0775,2.0332,2.0461,-7.9611,-72.0125,-176.8677
37.18,-7.9119,1.0881,1.0881,3.0878,9.0000,-0.0000,9.0000,3.0749,1.9868,1.9997,-7.9174,-71.8406,-176.7460
37.31,-7.8685,1.1315,1.1315,3.0852,9.0000,-0.0000,9.0000,3.0723,1.9407,1.9537,-7.8741,-71.6685,-176.6243
37.44,-7.8253,1.1747,1.1747,3.0826,9.0000,-0.0000,9.0000,3.0696,1.8949,1.9079,-7.8310,-71.4962,-176.5026
37.57,-7.7825,1.2175,1.2175,3.0800,9.0000,-0.0000,9.0000,3.0670,1.8494,1.8624,-7.7882,-71.3238,-176.3809
37.71,-7.7399,1.2601,1.2601,3.0773,9.0000,-0.0000,9.0000,3.0643,1.8042,1.8172,-7.7458,-71.1511,-176.2592
37.84,-7.6977,1.3023,1.3023,3.0747,9.0000,-0.0000,9.0000,3.0616,1.7593,1.7723,-7.7036,-70.9804,-176.1374
