freq_Hz,woofer_mag_dB,woofer_phase_deg,mid_mag_dB,mid_phase_deg,tweeter_mag_dB,tweeter_phase_deg,sum_mag_dB,sum_phase_deg
11865.416,-151.8553,2.0488,-78.1909,199.1839,-0.0011,197.1351,-0.0000,-162.8646
11936.837,-152.0638,2.0365,-78.3994,199.0684,-0.0010,197.0319,-0.0000,-162.9679
12008.688,-152.2723,2.0244,-78.6079,198.9536,-0.0010,196.9292,-0.0000,-163.0705
12080.971,-152.4808,2.0122,-78.8163,198.8395,-0.0010,196.8272,-0.0000,-163.1725
12153.689,-152.6893,2.0002,-79.0248,198.7261,-0.0010,196.7259,-0.0000,-163.2739
12226.845,-152.8979,1.9882,-79.2333,198.6133,-0.0009,196.6251,-0.0000,-163.3747
12300.442,-153.1064,1.9763,-79.4418,198.5013,-0.0009,196.5249,-0.0000,-163.4748
12374.481,-153.3149,1.9645,-79.6503,198.3899,-0.0009,196.4254,-0.0000,-163.5744
12448.966,-153.5234,1.9527,-79.8587,198.2792,-0.0009,196.3265,-0.0000,-163.6733
12523.899,-153.7319,1.9411,-80.0672,198.1692,-0.0009,196.2282,-0.0000,-163.7717
12599.284,-153.9404,1.9295,-80.2757,198.0599,-0.0008,196.1304,-0.0000,-163.8694
12675.122,-154.1489,1.9179,-80.4842,197.9512,-0.0008,196.0333,-0.0000,-163.9665
12751.417,-154.3574,1.9064,-80.6927,197.8432,-0.0008,195.9368,-0.0000,-164.0631
12828.170,-154.5659,1.8950,-80.9012,197.7358,-0.0008,195.8408,-0.0000,-164.1590
12905.386,-154.7744,1.8837,-81.1096,197.6291,-0.0008,195.7454,-0.0000,-164.2544
12983.067,-154.9829,1.8724,-81.3181,197.5231,-0.0007,195.6507,-0.0000,-164.3492
13061.215,-155.1914,1.8612,-81.5266,197.4177,-0.0007,195.5565,-0.0000,-164.4434
13139.834,-155.3999,1.8501,-81.7351,197.3129,-0.0007,195.4628,-0.0000,-164.5370
13218.926,-155.6084,1.8390,-81.9436,197.2088,-0.0007,195.3698,-0.0000,-164.6301
13298.493,-155.8169,1.8280,-82.1521,197.1053,-0.0007,195.2773,-0.0000,-164.7226
13378.540,-156.0254,1.8171,-82.3606,197.0024,-0.0007,195.1853,-0.0000,-164.8145
13459.069,-156.2339,1.8062,-82.5690,196.9001,-0.0006,195.0940,-0.0000,-164.9059
13540.082,-156.4424,1.7954,-82.7775,196.7985,-0.0006,195.0031,-0.0000,-164.9967
13621.583,-156.6509,1.7846,-82.9860,196.6975,-0.0006,194.9129,-0.0000,-165.0870
13703.575,-156.8594,1.7740,-83.1945,196.5971,-0.0006,194.8232,-0.0000,-165.1767
13786.060,-157.0679,1.7633,-83.4030,196.4973,-0.0006,194.7340,-0.0000,-165.2659
13869.042,-157.2764,1.7528,-83.6115,196.3981,-0.0006,194.6454,-0.0000,-165.3545
13952.523,-157.4849,1.7423,-83.8200,196.2996,-0.0006,194.5573,-0.0000,-165.4426
14036.507,-157.6934,1.7319,-84.0285,196.2016,-0.0005,194.4697,-0.0000,-165.5302
14120.996,-157.9019,1.7215,-84.2370,196.1042,-0.0005,194.3827,-0.0000,-165.6172
14205.993,-158.1104,1.7112,-84.4454,196.0074,-0.0005,194.2962,-0.0000,-165.7037
14291.503,-158.3189,1.7010,-84.6539,195.9112,-0.0005,194.2102,-0.0000,-165.7897
14377.527,-158.5274,1.6908,-84.8624,195.8156,-0.0005,194.1248,-0.0000,-165.8751
14464.068,-158.7359,1.6807,-85.0709,195.7205,-0.0005,194.0398,-0.0000,-165.9601
14551.131,-158.9444,1.6706,-85.2794,195.6260,-0.0005,193.9554,-0.0000,-166.0445
14638.718,-159.1529,1.6606,-85.4879,195.5321,-0.0005,193.8715,-0.0000,-166.1284
14726.832,-159.3614,1.6507,-85.6964,195.4388,-0.0005,193.7881,-0.0000,-166.2118
14815.476,-159.5699,1.6408,-85.9049,195.3461,-0.0004,193.7052,-0.0000,-166.2947
14904.654,-159.7785,1.6310,-86.1134,195.2539,-0.0004,193.6229,-0.0000,-166.3771
14994.369,-159.9870,1.6212,-86.3219,195.1622,-0.0004,193.5410,-0.0000,-166.4589
15084.624,-160.1955,1.6115,-86.5304,195.0711,-0.0004,193.4596,-0.0000,-166.5403
15175.422,-160.4040,1.6019,-86.7389,194.9806,-0.0004,193.3787,-0.0000,-166.6212
15266.766,-160.6125,1.5923,-86.9474,194.8906,-0.0004,193.2983,-0.0000,-166.7016
15358.661,-160.8210,1.5828,-87.1558,194.8012,-0.0004,193.2184,-0.0000,-166.7815
15451.108,-161.0295,1.5733,-87.3643,194.7123,-0.0004,193.1390,-0.0000,-166.8610
15544.112,-161.2380,1.5639,-87.5728,194.6239,-0.0004,193.0600,-0.0000,-166.9399
15637.676,-161.4465,1.5545,-87.7813,194.5361,-0.0004,192.9815,-0.0000,-167.0184
15731.803,-161.6550,1.5452,-87.9898,194.4488,-0.0003,192.9035,-0.0000,-167.0964
15826.496,-161.8635,1.5360,-88.1983,194.3620,-0.0003,192.8260,-0.0000,-167.1739
15921.760,-162.0720,1.5268,-88.4068,194.2758,-0.0003,192.7490,-0.0000,-167.2510
16017.597,-162.2805,1.5177,-88.6153,194.1900,-0.0003,192.6724,-0.0000,-167.3276
16114.011,-162.4890,1.5086,-88.8238,194.1048,-0.0003,192.5962,-0.0000,-167.4037
16211.005,-162.6975,1.4996,-89.0323,194.0201,-0.0003,192.5206,-0.0000,-167.4794
16308.583,-162.9060,1.4906,-89.2408,193.9360,-0.0003,192.4454,-0.0000,-167.5546
16406.748,-163.1145,1.4817,-89.4493,193.8523,-0.0003,192.3706,-0.0000,-167.6293
16505.504,-163.3230,1.4728,-89.6578,193.7691,-0.0003,192.2963,-0.0000,-167.7036
16604.855,-163.5315,1.4640,-89.8663,193.6865,-0.0003,192.2225,-0.0000,-167.7775
16704.803,-163.7400,1.4552,-90.0748,193.6043,-0.0003,192.1491,-0.0000,-167.8509
16805.354,-163.9485,1.4465,-90.2833,193.5226,-0.0003,192.0761,-0.0000,-167.9238
16906.509,-164.1570,1.4379,-90.4918,193.4415,-0.0003,192.0036,-0.0000,-167.9964
17008.274,-164.3655,1.4293,-90.7003,193.3608,-0.0003,191.9315,-0.0000,-168.0684
17110.650,-164.5740,1.4207,-90.9088,193.2806,-0.0002,191.8599,-0.0000,-168.1401
17213.644,-164.7825,1.4122,-91.1173,193.2009,-0.0002,191.7887,-0.0000,-168.2113
17317.257,-164.9910,1.4038,-91.3258,193.1217,-0.0002,191.7179,-0.0000,-168.2821
17421.493,-165.1995,1.3954,-91.5343,193.0429,-0.0002,191.6475,-0.0000,-168.3524
17526.358,-165.4080,1.3870,-91.7428,192.9646,-0.0002,191.5776,-0.0000,-168.4223
17631.853,-165.6165,1.3787,-91.9513,192.8868,-0.0002,191.5081,-0.0000,-168.4918
17737.983,-165.8250,1.3705,-92.1598,192.8095,-0.0002,191.4390,-0.0000,-168.5609
17844.753,-166.0335,1.3623,-92.3683,192.7326,-0.0002,191.3704,-0.0000,-168.6296
17952.165,-166.2420,1.3541,-92.5767,192.6562,-0.0002,191.3021,-0.0000,-168.6978
18060.223,-166.4505,1.3460,-92.7852,192.5803,-0.0002,191.2343,-0.0000,-168.7657
18168.932,-166.6591,1.3379,-92.9937,192.5048,-0.0002,191.1669,-0.0000,-168.8331
18278.295,-166.8676,1.3299,-93.2022,192.4298,-0.0002,191.0998,-0.0000,-168.9001
18388.317,-167.0761,1.3220,-93.4107,192.3552,-0.0002,191.0332,-0.0000,-168.9668
18499.000,-167.2846,1.3141,-93.6192,192.2811,-0.0002,190.9670,-0.0000,-169.0330
18610.350,-167.4931,1.3062,-93.8277,192.2074,-0.0002,190.9012,-0.0000,-169.0988
18722.370,-167.7016,1.2984,-94.0362,192.1342,-0.0002,190.8358,-0.0000,-169.1642
18835.065,-167.9101,1.2906,-94.2447,192.0614,-0.0002,190.7708,-0.0000,-169.2292
18948.438,-168.1186,1.2829,-94.4532,191.9890,-0.0002,190.7061,-0.0000,-169.2939
19062.493,-168.3271,1.2752,-94.6617,191.9171,-0.0002,190.6419,-0.0000,-169.3581
19177.235,-168.5356,1.2676,-94.8702,191.8456,-0.0002,190.5780,-0.0000,-169.4219
19292.667,-168.7441,1.2600,-95.0787,191.7746,-0.0002,190.5146,-0.0000,-169.4854
19408.794,-168.9526,1.2525,-95.2872,191.7040,-0.0001,190.4515,-0.0000,-169.5485
19525.621,-169.1611,1.2450,-95.4957,191.6338,-0.0001,190.3888,-0.0000,-169.6112
19643.150,-169.3696,1.2375,-95.7042,191.5640,-0.0001,190.3264,-0.0000,-169.6735
19761.387,-169.5781,1.2301,-95.9127,191.4946,-0.0001,190.2645,-0.0000,-169.7355
19880.335,-169.7866,1.2228,-96.1212,191.4257,-0.0001,190.2029,-0.0000,-169.7971
20000.000,-169.9951,1.2154,-96.3297,191.3572,-0.0001,190.1417,-0.0000,-169.8583
